SARNA.NET PATH	PLANET NAME	COORDINATES	SARNA.NET OVERHAUL PHASE	3025 AFFILIATION	REMARKS
/wiki/Techne%27s_Revenge	Techne's Revenge	-231.42:-427.65	0	Magistracy of Canopus	
/wiki/Tecumseh	Tecumseh	139.22:-105.75	0	Federated Suns	
/wiki/Tedibyhr	Tedibyhr	124.78:-63.39	0	No record	
/wiki/Tegaldanas	Tegaldanas	310.18:-279.75	0	Federated Suns	
/wiki/Tellman_IV	Tellman IV	536.74:98.88	0	Outworlds Alliance	
/wiki/Tellman%27s_Mistake	Tellman's Mistake	-243.35:-312.99	0	Free Worlds League	
/wiki/Telos_IV	Telos IV	43.94:40.27	0	Draconis Combine	
/wiki/Tematagi	Tematagi	-270.69:-268.47	0	Free Worlds League	
/wiki/Teng	Teng	127.60:-314.12	0	Capellan Confederation	
/wiki/Tengil	Tengil	-65.25:314.12	0	No record	
/wiki/Teniente	Teniente	184.95:310.02	0	Draconis Combine	
/wiki/Tentativa	Tentativa	349.47:-304.40	0	Federated Suns	
/wiki/Terra	Terra	0:0	0	ComStar	
/wiki/Terra_Firma	Terra Firma	22.47:-33.88	0	Capellan Confederation	
/wiki/Tetersen	Tetersen	-203.04:145.75	0	Lyran Commonwealth	
/wiki/Tetschner	Tetschner	96.47:-294.33	0	No record	
/wiki/Tetski	Tetski	-125.63:-478.64	0	No record	
/wiki/Texlos	Texlos	110.55:-274.45	0	Capellan Confederation	
/wiki/Teylingen	Teylingen	417.63:-119.91	0	No record	
/wiki/Teyvareb	Teyvareb	-413.30:-14.09	0	Lyran Commonwealth	
/wiki/TF4	TF4	290.13:665.45	1	?	
/wiki/Thadora%27s_Land	Thadora's Land	-442.83:-90.97	0	Independent world	
/wiki/Thala	Thala	-957.30:167.13	0	?	
/wiki/Thannhausen	Thannhausen	-8.55:292.05	2	Draconis Combine	
/wiki/Tharkad	Tharkad	-212.84:152.86	0	Lyran Commonwealth	
/wiki/Thazi	Thazi	770.23:182.67	0	No record	
/wiki/The_Edge	The Edge	-33.61:407.08	2	Draconis Combine	
/wiki/The_Rack	The Rack	-400.85:370.98	0	No record	
/wiki/The_Rock	The Rock	-82.20:500.39	0	Periphery	
/wiki/Thermopolis	Thermopolis	-215.23:-58.61	0	Free Worlds League	
/wiki/Thessalonika	Thessalonika	74.18:304.71	2	Draconis Combine	
/wiki/Thestria	Thestria	290.63:80.49	0	Draconis Combine	
/wiki/Thibodaux	Thibodaux	575.73:-7.59	0	Federated Suns	
/wiki/Thimphu	Thimphu	346.37:288.42	0	Draconis Combine	
/wiki/Thirty_Weight	Thirty Weight	-246.24:-153.91	0	No record	
/wiki/Thomas	Thomas	?	0	Capellan Confederation	secondary world
/wiki/Thorin	Thorin	-23.51:8.02	0	Lyran Commonwealth	
/wiki/Thorn_(HL)	Thorn (HL)	-766.21:660.54	0	?	
/wiki/Thraxa	Thraxa	-322.24:-378.10	0	Magistracy of Canopus	
/wiki/Thuban	Thuban	-196.11:458.42	0	Lyran Commonwealth	
/wiki/Thule	Thule	93.06:455.16	0	Draconis Combine	
/wiki/Thun	Thun	-17.85:259.73	2	Draconis Combine	
/wiki/Thurrock	Thurrock	-74.43:-384.86	0	Free Worlds League	
/wiki/Tianamon	Tianamon	98.55:-84.39	0	No record	
/wiki/Tiber	Tiber	-123.71:-148.48	0	Free Worlds League	
/wiki/Tiber_(Clan_planet)	Tiber (Clan planet)	88.32:1862.32	0	Clan Wolf / Clan Hell's Horses	
/wiki/Tibolt	Tibolt	?	0	?	apocryphal
/wiki/Tiflis	Tiflis	353.87:197.04	0	Draconis Combine	
/wiki/Tigress	Tigress	74.63:-29.71	0	Capellan Confederation	
/wiki/Tikonov	Tikonov	102.86:-42.15	0	Capellan Confederation	
/wiki/Timbiqui	Timbiqui	-333.48:-59.66	0	Lyran Commonwealth	
/wiki/Timbuktu	Timbuktu	-446.31:155.87	0	Lyran Commonwealth	
/wiki/Timehri	Timehri	-260.88:299.34	0	Lyran Commonwealth	
/wiki/Timkovichi	Timkovichi	-198.09:247.80	0	Lyran Commonwealth	
/wiki/Tinaca	Tinaca	70.58:273.72	2	Draconis Combine	
/wiki/Tincalunas	Tincalunas	42.38:-435.21	0	No record	
/wiki/Tintavel	Tintavel	-98.28:-245.51	0	No record	
/wiki/Tirabad	Tirabad	338.77:-392.70	0	No record	
/wiki/Tiruchchirappalli	Tiruchchirappalli	384.83:-259.76	0	No record	
/wiki/Tiruppur	Tiruppur	-305.84:163.96	0	Lyran Commonwealth	
/wiki/Tishomingo	Tishomingo	315.38:46.55	0	Federated Suns	
/wiki/Tiskilwa	Tiskilwa	213.61:-90.90	0	Federated Suns	
/wiki/TJ239H2	TJ239H2	-167.42:609.18	0	?	
/wiki/Toch_Zu	Toch Zu	64.24.22:-319.43	0	No record	
/wiki/Toffen	Toffen	41.61:221.74	2	Draconis Combine	
/wiki/Togura	Togura	224.19:154.61	0	Draconis Combine	
/wiki/Togwotee	Togwotee	-196.31:-49.25	0	Free Worlds League	
/wiki/Tohelet	Tohelet	-292.67:-265.88	0	Free Worlds League	
/wiki/Tok_Do	Tok Do	94.75:180.27	0	Draconis Combine	
/wiki/Tokasha	Tokasha	106.88:1714.19	0	Clan Ghost Bear /  Clan Goliath Scorpion / Clan Jade Falcon	
/wiki/Toland	Toland	-115.77:431.38	0	Lyran Commonwealth	
/wiki/Tomalov	Tomalov	-656.63:774.11	0	?	
/wiki/Tomans	Tomans	-50.89:223.85	0	Lyran Commonwealth	
/wiki/Tongatapu	Tongatapu	-171.12:-142.35	0	Free Worlds League	
/wiki/Tordenskjold	Tordenskjold	-231.50:548.28	0	No record	
/wiki/Torgvei	Torgvei	-438.24:382.54	0	No record	
/wiki/Tormentine	Tormentine	-380.22:-159.67	0	Free Worlds League	
/wiki/Torrence	Torrence	289.29:-131.81	0	Federated Suns	
/wiki/Tortuga_Prime	Tortuga Prime	664.32:-235.25	0	Tortuga Dominions	
/wiki/Toten	Toten	566.05:93.52	0	No record	
/wiki/Totness	Totness	661.47:172.52	0	No record	
/wiki/Tottori	Tottori	?	0	No record	uncharted
/wiki/Tovetin	Tovetin	?	0	No record	appears to have died during the Third Succession War
/wiki/Towne	Towne	69.21:8.02	0	Federated Suns	
/wiki/Tranquil	Tranquil	123.55:1743.62	0	Clans	
/wiki/Trasjkis	Trasjkis	-434.02:-193.26	0	Illyrian Palatinate	
/wiki/Traussin	Traussin	358.03:-321.10	0	No record	
/wiki/Trell	Trell	-113.90:389.68	0	Lyran Commonwealth	
/wiki/Trelleborg	Trelleborg	107.88:914.38	0	?	
/wiki/Trellisane	Trellisane	-251.08:-55.49	0	Free Worlds League	
/wiki/Trent	Trent	-131.73:58.54	0	Lyran Commonwealth	
/wiki/Trentham	Trentham	-310.50:345.42	0	Lyran Commonwealth	
/wiki/Tresspass	Tresspass	524.62:268.29	0	No record	
/wiki/Triesting	Triesting	-350.22:190.80	0	Lyran Commonwealth	
/wiki/Trimaldix	Trimaldix	571.72:131.73	0	Outworlds Alliance	
/wiki/Trinidad	Trinidad	-226.81:-173.43	0	Free Worlds League	
/wiki/Trinity_(planet)	Trinity (planet)	-246.36:756.85	0	?	
/wiki/Trip	Trip	-123.31:-468.96	5	Magistracy of Canopus	
/wiki/Tripoli	Tripoli	199.40:53.33	0	Draconis Combine	
/wiki/Trolloc_Prime	Trolloc Prime	33.57:172.31	0	Draconis Combine	
/wiki/Trondheim_(FRR)	Trondheim (FRR)	72.64:405.24	2	Draconis Combine	
/wiki/Trondheim_(Periphery)	Trondheim (Periphery)	575.82:529.46	0	?	
/wiki/Trondheimal	Trondheimal	-423.94:-189.11	0	Illyrian Palatinate	
/wiki/Truth	Truth	78.26:-160.45	0	Capellan Confederation	
/wiki/Trznadel_Cluster	Trznadel Cluster	-159.67:-461.93	0	Magistracy of Canopus	
/wiki/Tsamma	Tsamma	447.62:-45.08	0	Federated Suns	
/wiki/Tsarahavana	Tsarahavana	-352.90:303.77	0	Lyran Commonwealth	
/wiki/Tsinan	Tsinan	-243.05: 207.97	0	Lyran Commonwealth	
/wiki/Tsinghai	Tsinghai	-2.85.:-153.37	0	Capellan Confederation	
/wiki/Tsingtao	Tsingtao	93.24:-156.26	0	Capellan Confederation	
/wiki/Tsitsang	Tsitsang	51.91:-109.35	0	Capellan Confederation	
/wiki/Tsukude	Tsukude	20.13:120.23	0	Draconis Combine	
/wiki/Tuamotu	Tuamotu	-235.03:-187.00	0	Free Worlds League	
/wiki/Tuat	Tuat	112.97:292.99	0	No record	
/wiki/Tukayyid	Tukayyid	-4.43:210.42	2	Draconis Combine	
/wiki/Tunlmar	Tunlmar	51.20:-235.42	0	No record	
/wiki/Turin	Turin	21.18:-370.48	0	Capellan Confederation	
/wiki/Turinge	Turinge	-160.45:97.59	0	Lyran Commonwealth	
/wiki/Turkalia	Turkalia	303.66:25.41	0	No record	
/wiki/Turko	Turko	159.92:-191.56	0	No record	
/wiki/Turov	Turov	-316.97:-223.28	0	No record	
/wiki/Turtle_Bay	Turtle Bay	152.65:403.75	0	Draconis Combine	
/wiki/Tuscarawas	Tuscarawas	258.04:310.64	0	Draconis Combine	
/wiki/Twycross	Twycross	-108.26:367.86	0	Lyran Commonwealth	
/wiki/Tybalt	Tybalt	89.89:-20.61	0	Capellan Confederation	
/wiki/Tylarzka	Tylarzka	-294.16:-16.93	0	No record	
/wiki/Tyrfing	Tyrfing	-33.07:-28.50	0	No record	
/wiki/Tyrlon	Tyrlon	115.64:-449.63	0	No record	
/wiki/Tyrrhenia	Tyrrhenia	428.55:-488.38	0	No record	
/wiki/Ubangi	Ubangi	-383.64:412.51	0	No record	
/wiki/Udibi	Udibi	315.89:70.25	0	Federated Suns	
/wiki/Ueda	Ueda	-14.04:207.93	2	Draconis Combine	
/wiki/Ugland	Ugland	555.84:108.73	0	No record	
/wiki/Uhuru	Uhuru	-138.96:-12.54	0	Free Worlds League	
/wiki/Ukunela	Ukunela	-282.42:85.88	0	No record	
/wiki/Ulan_Batar	Ulan Batar	126.47:-79.94	0	Federated Suns	
/wiki/Ulan_Bator	Ulan Bator	35.90:-140.39	0	Capellan Confederation	
/wiki/Ullieri	Ullieri	-31.39:308.36	0	No record	
/wiki/Ulsan	Ulsan	194.44:277.07	0	No record	
/wiki/Ulubis	Ulubis	560.17:232.38	0	No record	
/wiki/Ulvskollen	Ulvskollen	582.37:-207.19	0	No record	
/wiki/Ulysses	Ulysses	413.01:-17.74	0	Federated Suns	
/wiki/Umgard	Umgard	124.18:-422.07	0	No record	
/wiki/Umijiri	Umijiri	123.71:107.21	0	Draconis Combine	
/wiki/Umka	Umka	-129.74:-361.42	0	Free Worlds League	
/wiki/Undra	Undra	113.45:-116.92	0	No record	
/wiki/Unity	Unity	224.46:289.46	0	Draconis Combine	
/wiki/Unkador	Unkador	369.57:-78.39	0	No record	
/wiki/Untran	Untran	43.53:-424.60	0	No record	
/wiki/Unukalhai	Unukalhai	-46.24:70.25	0	Lyran Commonwealth	
/wiki/Unzmarkt	Unzmarkt	-0.01:364.94	2	Draconis Combine	
/wiki/Upano	Upano	-219.28:193.66	0	Lyran Commonwealth	
/wiki/Uravan	Uravan	75.77:-265.75	0	Federated Suns	
/wiki/Urich	Urich	429.04:18.96	0	Federated Suns	
/wiki/Urjala	Urjala	-417.47:70.00	0	Lyran Commonwealth	
/wiki/Utrecht	Utrecht	23.51:236.47	2	Draconis Combine	
/wiki/Uzhgorod	Uzhgorod	-213.84:57.24	0	Lyran Commonwealth	
/wiki/Vaajakoski	Vaajakoski	118.92:159.20	0	No record	
/wiki/Vackisujfalu	Vackisujfalu	466.31:-286.49	0	Federated Suns	
/wiki/Vakarel	Vakarel	-141.34:-354.42	0	Free Worlds League	
/wiki/Valabhi	Valabhi	-414.38:241.35	0	No record	
/wiki/Valasha	Valasha	588.77:93.27	0	Outworlds Alliance	
/wiki/Valdives	Valdives	98.82:-374.24	0	No record	
/wiki/Valencia	Valencia	-700.49:1115.62	0	?	
/wiki/Valentina	Valentina	397.52:142.63	0	Draconis Combine	
/wiki/Valerius	Valerius	-452.65:-155.30	0	No record	
/wiki/Valexa	Valexa	113.71:-87.42	0	Federated Suns	
/wiki/Valil%27yevskiy	Valil'yevskiy	-329.31:-179.43	0	Free Worlds League	
/wiki/Valladolid	Valladolid	-555.90:201.91	0	?	
/wiki/Valloire	Valloire	-383.81:40.20	0	Lyran Commonwealth	
/wiki/Valmiera	Valmiera	188.81:132.99	0	Draconis Combine	
/wiki/Valois	Valois	589.04:-167.42	0	No record	
/wiki/Van_Diemen_IV	Van Diemen IV	-32.81:-41.96	0	Free Worlds League	
/wiki/Vandalia	Vandalia	477.34:-66.69	0	Federated Suns	
/wiki/Vanern	Vanern	159.11:142.11	0	Draconis Combine	
/wiki/Vangburg	Vangburg	611.33:269.93	0	No record	
/wiki/Vannes	Vannes	-167.46:548.31	0	?	
/wiki/Vanra	Vanra	-48.30:-164.35	0	Free Worlds League	
/wiki/Vantaa	Vantaa	-72.59:354.01	0	Lyran Commonwealth	
/wiki/Vard	Vard	74.12:-357.51	0	Capellan Confederation	
/wiki/Vargtass	Vargtass	-236.65:467.41	0	No record	
/wiki/Vaucluse	Vaucluse	496.45:-163.25	0	Federated Suns	
/wiki/Vecchio	Vecchio	247.52:-137.97	0	No record	
/wiki/Veckholm	Veckholm	-115.99:124.91	0	Lyran Commonwealth	
/wiki/Vega	Vega	-3.62:107.38	0	Draconis Combine	
/wiki/Veil	Veil	-449.90:307.55	0	No record	
/wiki/Velhas	Velhas	69.25:-278.65	5	Federated Suns	
/wiki/Venaria	Venaria	-396.07:83.96	5	Lyran Commonwealth	
/wiki/Vendrell	Vendrell	-315.89:125.84	5	Lyran Commonwealth	
/wiki/Ventabren	Ventabren	3.35:-98.45	5	Free Worlds League	
/wiki/Verde	Verde	349.99:12.61	5	Federated Suns	
/wiki/Verdigreis	Verdigreis	372.73:-330.69	5	Federated Suns	
/wiki/Verdinge	Verdinge	517.11:-6.37	5	No record	
/wiki/Vereeniging	Vereeniging	417.33:-163.87	5	No record	
/wiki/Verlo	Verlo	100.54:-303.04	5	Federated Suns	
/wiki/Vermezzo	Vermezzo	-361.67:162.29	5	Lyran Commonwealth	
/wiki/Versailles	Versailles	206.93:-81.72	5	No record	
/wiki/Norn	Norn	-54.82:395.97	2	Draconis Combine	
/wiki/Vestallas	Vestallas	66.68:-214.83	5	Capellan Confederation	
/wiki/Viborg	Viborg	-465.25:80.08	5	Lyran Commonwealth	
/wiki/Vibrunum	Vibrunum	531.45:-20.72	5	Federated Suns	
/wiki/Vicente	Vicente	448.99:-69.84	5	Federated Suns	
/wiki/Vicksland	Vicksland	-263.03:-116.42	5	No record	
/wiki/Victoria_(CC)	Victoria (CC)	92.88:-347.97	5	Capellan Confederation	
/wiki/Victoria_(FS)	Victoria (FS)	225.49:-178.12	0	Federated Suns	
/wiki/Victralla	Victralla	280.26:-342.09	5	No record	
/wiki/Vihtijarvi	Vihtijarvi	-354.45:146.51	5	Lyran Commonwealth	
/wiki/Vikindu	Vikindu	-128.95:-259.53	5	Free Worlds League	
/wiki/Villanueva	Villanueva	-87.64:-348.53	5	Free Worlds League	
/wiki/Viluisk	Viluisk	-437.33:345.10	5	?	
/wiki/Vindemiatrix	Vindemiatrix	-100.41:26.38	5	Lyran Commonwealth	
/wiki/Vinstra	Vinstra	516.13:186.16	5	No record	
/wiki/Vinton	Vinton	7.6:1910.75	5	Clans	
/wiki/Vintru	Vintru	116.31:-159.50	5	No record	
/wiki/Vipaava	Vipaava	61.25:370.63	5	Draconis Combine	
/wiki/Virentofta	Virentofta	206.00:43.00	5	Draconis Combine	Coordinates approximated
/wiki/Viribium	Viribium	-53.62:-389.07	5	No record	
/wiki/Viroflay	Viroflay	-569.83:177.96	5	?	
/wiki/Virtue	Virtue	-368.92:176.25	5	Lyran Commonwealth	
/wiki/Visby	Visby	-810.69:739.71	5	?	
/wiki/Vixen_(planet)	Vixen (planet)	-292.61:-390.09	5	No record	
/wiki/Voehn	Voehn	598.87:195.74	5	No record	
/wiki/Volders	Volders	-24.04:291.79	5	Draconis Combine	
/wiki/Von_Strang%27s_World	Von Strang's World	-160.05:515.88	0	Barony of Strang	
/wiki/Vonja	Vonja	648.96:115.77	5	No record	
/wiki/Vorarlberg	Vorarlberg	24.29:303.68	5	Draconis Combine	
/wiki/Vortalcoy	Vortalcoy	-485.09:81.77	5	No record	
/wiki/Vorzel	Vorzel	-235.00:180.12	5	Lyran Commonwealth	
/wiki/Vosloorus	Vosloorus	-198.53:-255.66	5	Free Worlds League	
/wiki/Vulcan_(planet)	Vulcan (planet)	-66.70:320.48	5	Lyran Commonwealth	
/wiki/Vulture%27s_Nest	Vulture's Nest	-241.63:416.97	5	No record	
/wiki/V%C3%A1rri	Várri	-266.41:480.11	0	No record	
/wiki/Waddesdon	Waddesdon	99.12:91.39	5	Draconis Combine	
/wiki/Waimalu	Waimalu	408.14:-178.45	5	Federated Suns	
/wiki/Waini_Point	Waini Point	732.50:165.02	5	No record	
/wiki/Waipahu	Waipahu	426.50:-187.96	5	Federated Suns	
/wiki/Waitur	Waitur	621.95:109.62	5	No record	
/wiki/Waldheim	Waldheim	345.84:129.74	5	Draconis Combine	
/wiki/Waldorff	Waldorff	-131.82:358.73	5	Lyran Commonwealth	
/wiki/Wallacia	Wallacia	-38.27:-267.85	5	Free Worlds League	
/wiki/Wallis	Wallis	-198.83:-193.61	5	Free Worlds League	
/wiki/Wantorill	Wantorill	84.41:-193.64	5	No record	
/wiki/Wapakoneta	Wapakoneta	238.31:69.22	5	Federated Suns	
/wiki/Wappingers	Wappingers	175.25:-231.18	5	Federated Suns	
/wiki/Ward	Ward	72.10:-408.20	5	Capellan Confederation	
/wiki/Wark	Wark	-299.33:694.31	5	?	
/wiki/Warlock	Warlock	120.19:-257.74	5	Capellan Confederation	
/wiki/Warren	Warren	298.03:-328.31	5	Federated Suns	
/wiki/Warrumbungle	Warrumbungle	-194.19:195.28	5	No record	
/wiki/Wasat	Wasat	-19.90:-54.59	5	Free Worlds League	
/wiki/Washburn	Washburn	-155.32:-103.72	5	Free Worlds League	
/wiki/Watermael	Watermael	-118.44:-336.04	5	Free Worlds League	
/wiki/Waunakee	Waunakee	317.42:14.94	5	Federated Suns	
/wiki/Waxell	Waxell	279.42:-179.94	5	Federated Suns	
/wiki/Waycross	Waycross	141.12:-22.79	5	No record	
/wiki/Waypoint	Waypoint	-486.17:183.05	5	Independent world	
/wiki/Waypoint_531	Waypoint 531	?	0	?	deep periphery
/wiki/Wazan	Wazan	5.94:-140.69	5	Capellan Confederation	
/wiki/Weatogue	Weatogue	98.73:-276.67	5	Federated Suns	
/wiki/Wedderborg	Wedderborg	472.22:-85.96	5	No record	
/wiki/Wedgefield	Wedgefield	371.44:-162.59	5	Federated Suns	
/wiki/Weekapaug	Weekapaug	107.78:-225.43	5	Federated Suns	
/wiki/Wei	Wei	63.84:-119.18	5	Capellan Confederation	
/wiki/Weingarten	Weingarten	-19.40:300.33	5	Draconis Combine	
/wiki/Weippe	Weippe	314.42:-307.10	5	Federated Suns	
/wiki/Weisau	Weisau	377.13:134.11	5	Draconis Combine	
/wiki/Weitinger	Weitinger	125.01:-343.96	5	No record	
/wiki/Weiz	Weiz	177.42:-249.21	5	No record	
/wiki/Weldon	Weldon	429.60:-92.84	5	Federated Suns	
/wiki/Werfer	Werfer	237.26:-344.03	5	No record	
/wiki/Wernke	Wernke	248.40:-230.88	5	Federated Suns	
/wiki/Westerhand	Westerhand	-5.43:-276.08	5	Capellan Confederation	
/wiki/Westerstede	Westerstede	-208:173.94	5	Lyran Commonwealth	Coordinates approximated
/wiki/Westfield	Westfield	235.56:107.66	5	No record	
/wiki/Weistheimer	Weistheimer	-244.90:-519.15	5	No record	
/wiki/Westover	Westover	-304.48:-210.46	5	Free Worlds League	
/wiki/Westphalia	Westphalia	125.24:-103.71	5	No record	
/wiki/Wetumpka	Wetumpka	527.31:-164.48	5	Federated Suns	
/wiki/Wheel	Wheel	-30.51:264.91	5	Draconis Combine	
/wiki/Whittington	Whittington	-106.26:106.45	5	Lyran Commonwealth	
/wiki/Wildwood	Wildwood	-217.63:-440.00	5	No record	
/wiki/Wilkes	Wilkes	-212.21:-273.50	5	Free Worlds League	
/wiki/Willowick	Willowick	328.28:74.49	5	Federated Suns	
/wiki/Willunga	Willunga	-333.73:345.30	5	Lyran Commonwealth	
/wiki/Wiltshire	Wiltshire	-439.19:143.15	5	Lyran Commonwealth	
/wiki/Windhoek	Windhoek	-349.22:442.36	5	?	
/wiki/Windsor	Windsor	-277.14:274.99	5	Lyran Commonwealth	
/wiki/Winfield_(LC)	Winfield (LC)	-111.62:408.17	0	Lyran Commonwealth	
/wiki/Winfield_(FS)	Winfield (FS)	537.39:23.47	5	Federated Suns	
/wiki/Wing	Wing	-75.22:-10.90	5	Free Worlds League	
/wiki/Wingzar	Wingzar	-465.85:130.31	5	?	
/wiki/Winter	Winter	-299.33:350.46	5	Lyran Commonwealth	
/wiki/Wisconsin	Wisconsin	-158.69:-296.79	5	Free Worlds League	
/wiki/Wismar	Wismar	-846.33:944.48	5	?	
/wiki/Wittington	Wittington	424.20:105.46	5	No record	
/wiki/Wokha	Wokha	751.55:167.10	5	No record	
/wiki/Wolcott	Wolcott	147.08:337.28	5	Draconis Combine	
/wiki/Wolf_82	Wolf 82	-102.94:680.03	0	?	
/wiki/Wolof	Wolof	-298.84:-156.64	5	Free Worlds League	
/wiki/Wonju	Wonju	266.70:414.00	0	No record	
/wiki/Woodbine	Woodbine	503.68:23.77	5	Federated Suns	
/wiki/Woodstock	Woodstock	44.19:-36.74	5	Capellan Confederation	
/wiki/Woogi	Woogi	226.85:-412.08	5	No record	
/wiki/Worrell	Worrell	292.87:230.26	5	Draconis Combine	
/wiki/Wotan	Wotan	-142.13:408.36	5	Lyran Commonwealth	
/wiki/Wrentham	Wrentham	170.60:-325.54	5	Federated Suns	
/wiki/Wright	Wright	26.35:-290.87	5	Capellan Confederation	
/wiki/Wrociaw	Wrociaw	-211.22: 240.60	0	Lyran Commonwealth	
/wiki/Wroxeter	Wroxeter	166.47:-58.98	5	Federated Suns	
/wiki/Wyatt	Wyatt	-67.26:-8.33	5	Lyran Commonwealth	
/wiki/Wyeth%27s_Glory	Wyeth's Glory	24.45:-418.09	0	No record	
/wiki/Wynn%27s_Roost	Wynn's Roost	610.60:269.93	5	No record	
/wiki/Wypoute	Wypoute	-335.57:369.17	5	No record	
/wiki/Xanthe_III	Xanthe III	-67.22:-330.69	5	Free Worlds League	
/wiki/Xenia	Xenia	457.53:-88.97	0	Federated Suns	
/wiki/Xhosa_VII	Xhosa VII	173.96:14.42	5	Federated Suns	
/wiki/Xi_Ursae_Majoris	Xi Ursae Majoris	-24.31:-4.70	5	Free Worlds League	
/wiki/Xieng_Khouang	Xieng Khouang	85.29:-311.76	5	Capellan Confederation	
/wiki/Xinyang	Xinyang	113.21:224.94	5	Draconis Combine	
/wiki/Yamarovka	Yamarovka	111.66:274.47	5	Draconis Combine	
/wiki/Yamoussoukra	Yamoussoukra	504.06:-67.98	0	No record	
/wiki/Yance_I	Yance I	69.74:52.02	0	Draconis Combine	
/wiki/Yanchep	Yanchep	-133.42:-287.28	5	Free Worlds League	
/wiki/Yangtze	Yangtze	75.41:-43.78	0	Capellan Confederation	
/wiki/Yardley	Yardley	166.47:209.84	5	Draconis Combine	
/wiki/Yed_Posterior	Yed Posterior	-44.21:119.11	5	Lyran Commonwealth	
/wiki/Yed_Prior	Yed Prior	-62.04:124.02	5	Lyran Commonwealth	
/wiki/Yeguas	Yeguas	-160.53:283.76	5	Lyran Commonwealth	
/wiki/Yidtall	Yidtall	-479.60:-25.87	0	No record	
/wiki/Ylemelke	Ylemelke	-234.23:451.71	5	No record	
/wiki/Yongd	Yongd	113.19:-309.00	0	No record	
/wiki/Yorii	Yorii	-8.01:21.15	5	Draconis Combine	
/wiki/York_(Clan)	York (Clan)	-86.83:1788.07	0	Clan	
/wiki/York_(LC)	York (LC)	-279.41:114.72	5	Lyran Commonwealth	
/wiki/Ype-Jhu	Ype-Jhu	674.28:138.33	5	No record	
/wiki/Yufu	Yufu	231.77:119.70	0	No record	
/wiki/Yumesta	Yumesta	169.82:225.13	5	Draconis Combine	
/wiki/Yunnah	Yunnah	27.14:-127.00	5	Capellan Confederation	
/wiki/Yuris	Yuris	134.66:-350.51	0	Capellan Confederation	
/wiki/Y%C3%A0n-hu%C3%AC	Yàn-huì	55.62:-273.64	5	No record	
/wiki/Zacatecoluca	Zacatecoluca	385.87:-217.76	0	No record	
/wiki/Zalaf	Zalaf	388.24:212.17	0	Draconis Combine	
/wiki/Zalt	Zalt	661.83:248.28	5	No record	
/wiki/Zalzangor	Zalzangor	266.48:-327.09	0	No record	
/wiki/Zambezi	Zambezi	388.16:-188.60	5	No record	
/wiki/Zanbasa	Zanbasa	-316.66:458.80	5	?	
/wiki/Zanderij	Zanderij	-178.12:265.42	0	Lyran Commonwealth	
/wiki/Zangul	Zangul	119.80:-402.48	5	No record	
/wiki/Zaniah	Zaniah	-102.59:7.74	0	Lyran Commonwealth	
/wiki/Zanzibar	Zanzibar	119.66:-364.78	5	Capellan Confederation	
/wiki/Zanzor	Zanzor	61.72:-295.90	0	No record	
/wiki/Zaprudy	Zaprudy	-320.05:92.75	5	Lyran Commonwealth	
/wiki/Zara	Zara	-140.85:-219.59	5	No record	
/wiki/Zathras	Zathras	84.04:-390.30	5	No record	
/wiki/Zaurak	Zaurak	72.71:-123.29	5	Capellan Confederation	
/wiki/Zavijava	Zavijava	-31.80:0.30	5	Lyran Commonwealth	
/wiki/Zawiercie	Zawiercie	266.26:167.20	5	No record	
/wiki/Zdice	Zdice	-311.95:24.36	5	Lyran Commonwealth	
/wiki/Zebebelgenubi	Zebebelgenubi	-52.22:47.51	5	Lyran Commonwealth	
/wiki/Zebeneschamali	Zebeneschamali	-77.81:90.16	5	Lyran Commonwealth	
/wiki/Zebrenaski	Zebrenaski	-287.40:-99.71	5	No record	
/wiki/Zebuluraskai	Zebuluraskai	616.78:266.33	5	No record	
/wiki/Zefri	Zefri	-490.40:238.30	5	?	
/wiki/Zelmag_III	Zelmag III	-265.97:-401.80	5	No record	
/wiki/Zelski_II	Zelski II	324.10:-427.16	5	No record	
/wiki/Zempoatlepetl	Zempoatlepetl	-212.18:-139.05	5	No record	
/wiki/Zertarum	Zertarum	-135.53:460.17	5	No record	
/wiki/Zetang	Zetang	692.73:216.70	5	No record	
/wiki/Zhongshan	Zhongshan	-206.56:323.32	5	Lyran Commonwealth	
/wiki/Ziliang	Ziliang	68.49:-264.18	5	Federated Suns	
/wiki/Zinal	Zinal	-515.48:-110.00	5	No record	
/wiki/Zindao	Zindao	105.50:-241.56	5	No record	
/wiki/Zion	Zion	15.24:-83.28	0	Free Worlds League	
/wiki/Zlatousi	Zlatousi	427.28:219.67	5	Draconis Combine	
/wiki/Zoetermeer	Zoetermeer	-78.07:330.56	5	Lyran Commonwealth	
/wiki/Zolfo	Zolfo	527.31:-71.90	5	Federated Suns	
/wiki/Zollikofen	Zollikofen	-28.95:19.33	5	Lyran Commonwealth	
/wiki/Zorn%27s_Keep	Zorn's Keep	-428.84:-112.78	5	Circinus Federation	
/wiki/Zortman	Zortman	-212.70:-77.33	5	Free Worlds League	
/wiki/Zosma	Zosma	-50.15:-10.38	5	Free Worlds League	
/wiki/Zuhbehr	Zuhbehr	-351.88:-38.22	5	No record	
/wiki/Zumbo	Zumbo	711.43:162.87	5	No record	
/wiki/Zurich	Zurich	20.15:-63.12	5	Capellan Confederation	
/wiki/Zvolen	Zvolen	-243.53:49.06	5	Lyran Commonwealth	
